v1 v2
20012 29547
5055 11028
34875 36066
13694 27058
7632 23597
7328 9218
14322 40737
9876 28375
24421 55172
12975 17314
21414 21757
22370 27689
9854 10900
16025 33765
4053 10295
7201 23867
40332 40333
23519 25073
12342 20317
27622 29037
28258 28824
19154 24693
9959 43785
3362 21461
5075 8401
21461 33922
6949 36141
113 116
17498 21705
7649 8850
23846 42847
3618 3725
26937 27469
6960 27061
17024 19369
42850 42853
5121 7115
15110 36335
24704 26113
1979 6068
12834 13599
18727 31416
477 3009
13325 40817
7790 15514
3420 7744
4545 19271
26956 36106
7894 16577
31218 34848
9578 28485
18628 21404
14384 22815
14306 26674
22944 33524
10645 10652
32189 33300
39157 46775
3626 9298
14686 19068
7293 34349
9912 11554
2053 3351
9760 10754
8797 19846
19147 19786
24572 24607
2204 46417
9785 27057
14885 14896
48056 48648
8869 39719
4035 10805
547 22271
4949 27625
7630 25484
13841 28643
6941 11629
24151 24789
6194 23167
3682 11800
10910 14099
20785 28986
21541 29825
18302 38349
1526 41699
1926 10675
23605 45519
31493 41189
7290 9786
14231 14251
2701 13711
11389 21514
3060 7518
2126 9357
5055 8634
22718 22909
34183 52644
8518 26626
9655 9656
6155 8560
13496 22313
19507 25970
20947 25417
11790 25823
6845 6867
16572 24669
5219 11570
15337 33067
26250 33499
1197 17661
22055 25130
401 1367
34592 43338
25755 36223
11774 39897
10906 28326
803 11323
31682 44455
17726 40481
30969 32132
25273 41343
8851 31792
8128 11315
26904 27012
38748 46389
10921 25758
11611 18891
12141 12776
22175 50071
29843 37398
42 9512
2868 10198
3012 13038
1582 26125
9880 15588
13172 13194
3210 29140
6083 10611
15291 25150
8332 44157
33713 34073
5207 39238
500 2916
9866 25282
3598 8619
548 6378
6734 10385
7717 16041
4129 24918
8877 18338
11354 57652
21488 55626
11642 30071
16577 25754
6427 18610
5493 27976
11069 16363
12836 12941
27652 46650
207 52710
14270 37226
994 20003
32086 34286
14700 32944
7132 25626
1828 7359
22250 43299
21805 28480
14795 27207
17020 20114
10936 26952
43194 47960
16927 20690
22297 35775
3712 8622
717 14043
6069 61731
16329 20074
31083 39483
3731 10925
43015 43025
27204 28159
11035 12009
19024 20652
25367 25817
1913 14205
5760 22453
28263 41569
6163 12848
1729 16699
19641 20947
29352 38090
34513 39742
12035 47848
48956 51522
8847 19634
1743 27177
15186 25577
20251 25448
8119 9158
17401 28200
6689 8001
33721 34551
1900 14101
127 13572
11632 20034
1565 15200
9428 10621
22785 43653
3725 11379
29155 62023
12464 24306
10894 19574
1359 23067
5587 6898
7371 7591
9860 9866
10488 46334
1619 18758
8198 9981
12648 16695
10228 29314
1506 19349
3687 3725
12960 14029
3018 3129
22592 33201
4493 5020
2967 15797
12023 25941
15843 27846
3703 24364
3986 27391
6028 30102
13179 38781
33690 40082
18110 26625
2560 2784
11671 18096
58324 58327
7602 22914
3725 40974
10285 10286
12330 14695
22355 28986
18404 20379
13431 22612
7259 10737
9706 19137
5623 18369
6518 31841
3958 13310
10070 17785
17741 22051
8071 12763
12994 15742
13646 47841
3711 26935
14253 14941
26308 34774
27852 31742
52467 63107
6667 8505
6958 57506
20339 36318
8130 12378
775 8556
13247 36883
8336 10397
1754 14780
25516 34448
13482 31904
31081 56122
12918 16980
4315 10522
97 14307
7232 30491
12888 18151
18072 24401
2208 5422
35448 35450
24939 25563
12425 24260
4578 7874
18077 50969
44416 55330
20361 29434
21312 21313
24052 33613
20517 41055
5102 11268
21157 27341
4299 15965
5620 14343
9017 13070
18991 47623
10268 31232
3718 12268
11123 26231
33292 35095
55083 55087
12268 19048
10239 29547
35004 61412
8104 44333
9057 19414
24978 27129
3993 25810
818 25272
4458 6957
37327 37332
1983 6266
34514 36607
19794 27307
12974 14088
5165 18966
13015 23059
471 2332
1456 39255
15548 31880
10240 25483
13613 18290
994 52044
10548 14566
2379 9592
2589 3406
14213 35297
15185 18373
27339 39682
7126 34074
11022 38567
385 8836
12448 22960
40197 47247
1181 13977
2607 18469
3295 5973
12642 23899
11265 18114
35341 42486
451 38690
3140 22035
17726 21749
7942 12523
15196 24445
6959 18421
13882 14499
8853 39837
994 26698
42509 49340
1143 44597
46080 52400
15141 15158
469 531
1897 10618
10641 30856
33107 38194
7510 13499
22294 47825
42978 52638
7938 51412
15588 39227
12074 12079
5879 11875
9851 9905
32409 33947
33466 33470
20007 27025
5353 5362
19312 21422
26934 37706
10403 20472
17842 18816
14 24991
16439 33866
25892 39411
27638 36753
5951 15077
7466 41299
12496 29832
840 5407
38014 53064
554 28693
9732 11543
2860 9642
15158 34364
7605 13007
9455 11863
18534 22536
18618 32413
28002 48094
35487 36111
3097 49031
3187 15535
1102 53071
18952 30172
8600 19529
15428 40713
7528 14658
32224 34543
11121 27338
15501 43865
14743 34484
3660 9904
3660 40860
7829 13234
36919 43781
29688 33863
10497 37294
7717 20366
4378 13608
8623 8710
3613 9879
12057 12064
25735 34673
23728 53721
33693 38179
10890 34850
14358 33763
26609 43525
19880 36546
12898 19410
10219 28671
48474 48480
19559 28377
53373 59275
3242 5848
11803 25764
9960 13063
39143 55793
14988 18007
1566 6642
56088 60843
23311 57905
20144 20656
24583 32672
12691 26835
11587 38349
19183 20131
3712 21112
280 4709
10183 21630
10754 40451
13436 14049
6050 12920
10786 14958
9566 18791
27506 33066
19540 24986
8044 40654
16680 16727
31383 46719
554 2407
10693 35143
12976 12989
10673 17876
21037 33052
5489 29571
10896 11872
11168 20229
7587 17318
6187 26080
49422 52257
15566 15578
9556 31657
26794 29070
36339 44569
7674 11082
12338 22367
6097 28301
23051 33877
4693 10744
22306 51900
10239 20307
10949 20743
14692 31857
14146 14324
10112 17119
2362 5136
16243 46519
15000 21386
7827 9566
7988 18491
18750 22136
36325 39229
20417 23043
44049 44051
10882 21436
14358 14360
20439 62870
22305 34735
5104 14069
15115 56635
7433 14623
1528 22677
33526 40672
20039 48355
789 7055
11880 15682
19641 29681
4407 4412
12817 24893
579 6282
16028 25175
8149 23901
2944 26407
19242 28524
8684 22405
30925 42673
45874 48467
38500 45974
2775 3163
6022 22138
4150 15071
33081 49769
1152 9243
1173 2138
14266 29140
6505 6836
10111 12260
17171 24551
20183 26231
6838 8837
34107 34790
35686 41982
27773 59148
31686 39995
9157 25890
3905 24479
27547 52800
12279 29989
1655 11536
155 782
1520 44287
6481 11175
11529 12532
3248 22781
11169 21221
29644 34506
11761 17488
45201 51025
1445 26563
28677 57470
412 1746
18029 36503
29297 62406
3548 56144
36412 39869
12938 12941
900 26468
2402 4961
42157 53723
12247 16084
3131 3143
14219 32896
31948 31954
32695 34612
12643 24646
9578 14016
12814 16788
17921 30429
21489 23332
42524 46898
1087 23911
5196 5691
835 19245
273 874
5302 22710
11425 11440
9010 36974
5067 5180
12985 22374
19048 19531
11630 16326
5056 20881
2145 13029
12991 36475
2147 4764
14296 18797
9699 15344
5288 12902
22014 22020
22245 36097
2410 5763
4839 18295
6679 18834
423 34057
22132 58224
11740 24958
20492 27059
1559 12661
6412 19659
26411 34668
5344 25850
5032 9728
3493 20115
19033 38119
18006 38308
2580 42791
20062 22454
1433 1838
21889 30319
33408 47210
16151 25057
39140 39884
9517 42036
12241 19217
1512 39716
10192 24447
7760 16708
1547 8424
26951 39674
19903 26885
5141 26434
4809 22557
5587 11714
12398 42892
8710 60826
1278 4615
1734 17776
14380 14869
3605 3639
22376 22400
6857 28010
4042 16693
33596 40416
5588 33134
12114 14561
410 21016
2771 16639
17488 27429
17346 17362
4459 23583
8205 28420
28926 33524
11810 14987
17236 18494
13236 13245
4350 12444
7632 20411
28237 28241
16686 30900
20810 42749
32764 34151
7283 7624
19375 26563
438 27345
2396 37321
1520 3522
6912 13671
2326 5043
3605 11824
39910 40173
2250 5590
8091 8387
20970 33129
3933 40635
10147 33977
8182 13495
24570 28279
19584 28622
25287 25740
8853 24727
19579 25228
471 1847
5032 9715
14057 26480
19225 29408
11743 11746
16070 43921
14023 21550
6351 25076
25395 41434
14358 18938
6165 12931
4299 5472
19765 27939
910 7233
8774 28898
14122 42747
19487 19576
2208 24990
5831 11062
7828 8909
36010 38984
25239 27390
7072 15264
22254 34463
29210 40059
4703 32114
402 6126
2039 21992
12243 49154
1940 1980
7854 29562
7864 50488
5300 42995
9752 22541
9854 20336
20817 26637
31300 58735
584 600
3486 8514
28253 32885
18434 45153
17773 38715
9887 14988
28410 28415
17443 20285
11790 33001
14116 16671
16219 16220
4971 11987
32993 34463
8630 19107
8540 11154
7532 10990
26572 27803
3195 7480
4545 7373
11832 37734
32937 38888
12576 20082
5716 5728
2382 2383
415 36695
5423 11282
8498 37427
9369 13108
11870 22707
16502 16509
28163 37412
171 4851
21251 22488
5175 11315
7166 17036
8635 10330
21552 35486
10382 41223
14803 26331
9999 29992
9069 29779
14874 14919
5176 27478
3376 20845
11531 23696
8664 17886
6367 20294
9721 36912
3918 30079
33696 38869
50895 50907
3809 5434
5126 14876
7046 8161
10807 20892
16301 17497
22083 22817
24624 26620
10671 12740
13949 40825
12723 15957
9017 37418
16745 27309
230 423
15772 25169
1212 16074
3136 15763
11730 25486
33041 58401
2297 9223
9636 27148
54345 54347
12247 13178
11392 37149
17532 24075
30957 31736
24764 39786
41173 41175
8603 10899
5497 9708
7371 23670
8763 32627
33349 43864
765 7500
2275 12201
18886 36888
53709 53768
21555 53344
20082 31358
32366 36130
207 14255
405 20590
1838 6812
5552 8774
16203 23467
8646 27622
47367 62022
528 9992
207 15872
20299 24508
32564 42708
10745 20302
16667 32617
18341 32087
1112 30995
18120 31075
1463 18416
36106 40081
22838 29334
9309 48308
238 3757
23377 40162
9897 27851
42957 43965
12021 28075
38795 50584
17887 26431
2161 4168
35719 38592
11708 36734
14845 57171
21761 27249
33024 41926
9217 16072
1518 11381
5890 14041
9799 24465
13473 28924
554 4733
15591 18498
3128 3134
23969 23971
20522 21156
24440 34364
3993 30994
10007 28331
24825 31538
33839 33844
15162 15164
5501 7520
2357 8643
5131 23066
6673 24771
2327 2912
3654 3707
4569 7304
28462 35991
5153 36225
483 2030
4163 25942
23073 31245
4031 22437
833 8689
24140 29267
15823 32609
2939 39786
24570 34725
5055 23320
14267 14283
10333 23066
10140 36275
11518 41414
24651 27021
29700 32330
178 2422
2782 3168
4621 15448
12640 18297
16594 44623
28205 50190
4455 19021
10780 17046
160 12972
11317 33795
17051 33968
8553 13872
17744 21461
51692 60177
13454 14254
22288 43449
535 7739
3501 23433
7613 14265
4335 27088
30912 53220
20633 40796
8233 19482
33444 38876
16267 23851
29553 33351
4895 5412
9828 16173
23601 28920
7818 28366
8913 42010
738 1944
7541 8625
16329 19160
909 8512
5294 8797
38623 45692
6777 10608
3986 36515
5144 8624
7516 14088
7400 17577
26009 29434
2529 6886
9231 22500
7226 19309
6383 9829
3275 39244
7197 7973
14658 36196
1266 27597
5067 9738
14306 22726
6381 20493
33459 44499
34002 42245
320 31942
1215 8162
7599 27684
18425 25846
26551 28793
38039 46553
17166 20307
2859 22690
9433 10739
15548 53916
22254 22873
16299 36858
939 25921
6131 17433
6291 8982
27554 41774
21260 24534
27481 35625
20784 28650
13925 33869
28298 28300
12176 31195
33886 40645
20321 39722
1321 5754
24357 34020
2606 9733
25711 31362
67 4823
2690 7368
19223 19229
17286 24832
554 19289
8301 52891
8920 23044
11835 32272
24761 35175
26047 34671
914 23529
40189 49432
10880 21534
5873 10096
3701 20743
8600 18869
44197 54813
5986 9393
3184 6956
8853 12661
23942 30187
58645 58646
9217 34665
1902 9909
11350 30816
15193 26891
554 20973
11840 20141
6543 21023
1739 5207
8731 26641
28910 28911
476 2925
5528 8704
33904 60690
13210 16091
10740 20408
24 8870
18544 30499
7869 21153
34897 39180
26803 37965
32591 33860
2562 13112
21019 21020
54947 54948
2322 29153
3620 15868
7315 13852
14299 30273
1438 2613
25490 38358
3184 11881
22311 27131
28299 39132
5585 8084
15148 16024
4706 6871
11211 38848
16240 45045
7765 14693
5568 20351
8695 20026
24361 25254
17104 19755
14256 15312
3703 19121
41110 42439
10771 23875
1547 10478
3674 27210
16298 27482
1858 5605
154 3736
9069 31394
5237 13813
27434 34865
38672 47044
128 12397
2075 12464
1796 1975
20975 42566
12021 39623
12755 19425
4796 26227
13636 29248
6809 18672
14201 38674
41945 48792
23898 37407
12478 29361
7647 32685
9882 10148
21475 26534
11268 19413
27936 30121
11494 24986
4170 21705
7196 22515
4971 7140
793 7519
25829 30471
19163 27500
823 41175
21030 21429
10192 30817
12285 24918
16089 37562
20452 28565
23807 26165
12537 26103
24795 49984
7317 16655
9214 19106
1581 47141
2744 19908
157 32014
11820 25673
480 12640
19571 28880
12211 12218
27373 32687
4590 5880
8655 16577
15191 21140
19389 30550
30936 45508
1528 11009
11758 21218
10934 24544
14131 22187
33085 47877
18901 20765
15350 45294
4091 10544
7867 11921
207 7399
869 917
8741 18038
28019 48062
4751 36716
2322 7104
10936 24435
19404 31074
22935 40691
28112 30224
28370 42449
7841 28677
112 155
157 4098
12004 18594
9737 11704
10933 34029
994 13233
3681 3733
34636 34639
11579 22785
43430 48388
5473 5497
6888 15682
4278 14380
13146 34461
7507 7537
2322 19547
32307 34725
8682 9237
3009 14310
12266 31675
418 16802
2362 10893
6604 40151
2306 19716
15572 32494
9125 21379
19511 33811
13681 13683
10936 13200
11680 16562
32977 39169
18027 34397
52228 55341
2102 10852
5033 9840
7076 15340
11040 15141
41302 48170
1691 1693
5097 8455
29573 40131
52670 52673
11796 15417
9455 27063
1413 8076
41385 43805
7669 10116
2641 52086
11821 19561
864 13123
6208 44707
3212 15529
13234 16043
11554 27847
471 34768
2892 5659
8636 15051
1212 11453
15865 23397
3623 14872
34798 44507
20606 28817
11116 29828
18544 24181
19749 31137
24448 53534
20257 21598
471 5042
30308 55741
161 195
3192 17341
7976 8322
12271 12279
371 51568
3719 32507
8418 10677
44301 44302
18373 41837
6 53
10239 17165
16717 46621
25753 32404
50536 54044
4578 7855
44434 61813
4147 19732
13731 32827
7233 17727
22915 39224
4990 23649
7662 21072
13189 44272
2717 12435
4314 10522
7771 10674
398 33074
7744 17581
20819 20846
8050 10567
5064 16723
5888 46313
8664 10337
13468 24986
13467 27849
10262 24479
8615 10958
5263 11757
35832 49789
12846 12848
2746 13473
3673 12991
5410 5471
7021 13923
2321 3904
728 17168
4938 9958
6843 14163
2895 8042
11572 20715
23 2453
19778 36249
7119 22980
3159 18075
20217 30434
17011 22177
7314 9770
878 6667
19474 19491
4977 7198
9789 10774
11150 17580
16025 34543
13694 25939
17962 31415
280 8810
13670 21358
3476 24652
50592 51637
11028 25270
1525 15035
19779 31072
20417 24631
17760 54791
19225 19244
11184 18401
41154 47639
120 547
157 26167
7711 17272
40796 42509
13273 30517
3532 12309
19881 20493
5328 7973
19615 39143
20424 27209
18116 19514
403 11842
19539 22914
101 6261
26162 44220
19157 39494
778 1213
24676 34676
30350 48188
24229 47135
6221 13474
15022 48511
2146 3113
14625 20140
14275 36139
22273 24325
21462 46569
164 1955
3061 16395
5586 7314
9837 10899
11646 26564
21469 37315
19764 33425
45207 47404
5230 30237
11839 11883
5025 5027
1904 2309
5148 17918
13280 60576
4346 10999
8433 34090
23 1309
7978 27750
12030 12034
3218 33297
12989 38763
1567 9745
8734 8747
3216 48827
5931 15105
6541 21159
11146 15675
10056 21831
11554 22669
33424 44219
24662 32543
51846 59247
10329 15580
25663 52970
8414 32000
55 4977
20587 39717
21257 26959
13413 53779
3201 23432
20729 35227
30732 39516
5307 5308
11075 12571
5199 28026
3593 22343
16749 39776
10881 15417
142 20356
8020 8034
54076 60247
7223 14359
8950 12558
16558 27611
2035 13686
9362 32553
438 34817
15951 46277
42288 42291
14 2280
1912 14090
7518 21325
12589 39958
25871 44283
26443 28528
31855 39724
16821 16827
4292 36325
10943 28307
19359 56142
13586 18404
26337 27396
28782 49414
9302 14963
18650 19487
9195 27802
524 2321
1505 32265
6102 8584
1902 22292
12488 38299
22270 31385
2787 10852
1632 7394
6472 9018
24573 39824
21042 22873
4115 29614
16219 29866
18178 18179
1045 10704
5122 13208
6261 11537
47359 53539
9795 17176
874 935
9235 27664
17123 18943
6209 31795
35118 59151
12928 33092
2584 4673
1632 1886
5188 13013
42761 54438
23303 57815
26337 36321
10949 11615
18294 24706
12638 12814
14235 16088
6447 14177
29032 29033
13572 27319
21126 25943
26346 43169
4355 4698
7054 18498
7900 13191
23068 32583
3922 10689
18373 24136
14370 22055
5614 14620
8368 8523
9138 24781
6870 10231
13166 34826
16554 39909
2589 6131
11536 13220
11206 38844
34126 34130
15808 22770
41692 52802
12924 12942
22176 41572
12576 12894
47774 49764
6186 29366
8951 19015
7438 7485
10066 10602
1148 1349
10138 19122
8739 21602
32712 32719
37390 37477
1575 12691
14 12992
26168 32535
20285 50254
830 21810
10886 14874
495 2075
508 7135
1613 18329
2235 4850
11524 27332
12275 34513
18090 35597
1728 6375
1905 3988
32498 47313
9959 18117
16097 33030
5177 36724
18558 57278
29672 52144
22676 31248
57556 58064
16671 34566
22295 36944
1086 1088
1682 12537
12963 27286
55271 59460
24991 26934
14300 23617
2372 14175
27400 42939
49488 49489
24121 26699
14534 21319
3660 22093
5173 8182
39380 39381
22613 39837
13768 20073
17908 28298
22234 28926
6329 40654
13753 46421
22297 37782
2530 22244
10982 18437
10323 10325
3187 12840
26954 37700
17987 27254
12464 14052
23630 24498
6716 20835
11888 22199
10335 20025
52688 52691
146 13684
15842 22055
40032 40737
1938 13494
4381 18919
11367 27916
15999 48403
20808 40427
72 4256
20360 22496
26324 30283
34722 42250
28441 41178
13188 17111
14311 24766
5116 5121
40473 57807
5455 12974
5987 15140
13852 14617
22245 38946
19069 23878
2875 44026
32365 36333
16101 30443
20789 28379
15502 31097
38010 38879
1141 11369
12851 12854
528 11892
11518 21598
18322 21534
27089 27419
13965 16160
28960 58966
38728 54147
23158 48343
4385 16249
5043 19118
11002 12200
11278 19788
13365 27595
15356 20064
31105 33661
1917 6980
8717 20288
17057 18818
12319 36135
16437 18848
7290 8515
17867 19190
21598 29462
2512 4705
9684 27942
27545 27554
10948 25794
360 1421
423 29487
4956 5117
166 639
23 8471
25803 30403
20070 21598
7453 17494
40580 47158
596 12968
38802 39647
19822 24139
523 8170
12948 16492
146 12387
10397 31485
29073 33363
2982 26411
1993 20969
19074 32001
29146 29148
4077 8380
11332 19225
15154 37107
21637 41467
19615 24052
11797 12275
35985 36818
7257 7293
4339 14291
9911 40863
36749 43128
8543 16307
8300 19148
14436 19620
27263 28076
18269 29666
3600 25658
6900 7983
20165 21047
4168 6714
30163 44446
7742 7750
6094 10116
19719 28280
25285 33811
7030 44585
418 39395
19485 22914
41386 43904
3694 11810
11550 19704
6775 14610
22338 22682
3179 14480
14682 23093
2323 10889
1903 11682
23 4433
1015 3196
15580 32509
11876 13871
18143 55941
12827 15731
4745 30378
31747 36744
29717 30182
13001 13011
32064 44610
15570 36321
805 1027
1414 8750
13151 23325
28315 41330
9906 37723
20970 38067
13154 22890
15077 30030
343 23363
7907 9042
10515 15042
24835 52297
22669 27219
24150 40971
14232 14239
5287 30121
1107 15080
190 3724
9845 9875
21695 42428
6372 40166
1386 5713
